nSeq,I1,I2,O1,O2,A1,A1_filtrado,A1_normalizado,Evento
14,0,0,0,0,510,511,0.2982109619201943,Contraido
15,0,0,0,0,511,511,0.2982109619201943,Contraido
0,0,0,0,0,511,511,0.2982109619201943,Contraido
1,0,0,0,0,510,511,0.2982109619201943,Contraido
2,0,0,0,0,512,512,0.3848182432472332,Contraido
3,0,0,0,0,513,512,0.3848182432472332,Contraido
4,0,0,0,0,512,512,0.3848182432472332,Contraido
5,0,0,0,0,511,512,0.3848182432472332,Contraido
6,0,0,0,0,512,512,0.3848182432472332,Contraido
7,0,0,0,0,513,512,0.3848182432472332,Contraido
8,0,0,0,0,511,511,0.2982109619201943,Contraido
9,0,0,0,0,510,511,0.2982109619201943,Contraido
10,0,0,0,0,512,511,0.2982109619201943,Contraido
11,0,0,0,0,511,512,0.3848182432472332,Contraido
12,0,0,0,0,512,511,0.2982109619201943,Contraido
13,0,0,0,0,511,512,0.3848182432472332,Contraido
14,0,0,0,0,512,511,0.2982109619201943,Contraido
15,0,0,0,0,511,511,0.2982109619201943,Contraido
0,0,0,0,0,511,511,0.2982109619201943,Contraido
1,0,0,0,0,512,511,0.2982109619201943,Contraido
2,0,0,0,0,511,511,0.2982109619201943,Contraido
3,0,0,0,0,511,511,0.2982109619201943,Contraido
4,0,0,0,0,511,511,0.2982109619201943,Contraido
5,0,0,0,0,510,511,0.2982109619201943,Contraido
6,0,0,0,0,511,511,0.2982109619201943,Contraido
7,0,0,0,0,511,511,0.2982109619201943,Contraido
8,0,0,0,0,510,510,0.2116036805931553,Contraido
9,0,0,0,0,508,510,0.2116036805931553,Contraido
10,0,0,0,0,511,511,0.2982109619201943,Contraido
11,0,0,0,0,512,511,0.2982109619201943,Contraido
12,0,0,0,0,511,511,0.2982109619201943,Contraido
13,0,0,0,0,510,510,0.2116036805931553,Contraido
14,0,0,0,0,510,510,0.2116036805931553,Contraido
15,0,0,0,0,512,510,0.2116036805931553,Contraido
0,0,0,0,0,510,511,0.2982109619201943,Contraido
1,0,0,0,0,511,511,0.2982109619201943,Contraido
2,0,0,0,0,512,512,0.3848182432472332,Contraido
3,0,0,0,0,512,512,0.3848182432472332,Contraido
4,0,0,0,0,510,510,0.2116036805931553,Contraido
5,0,0,0,0,510,510,0.2116036805931553,Contraido
6,0,0,0,0,511,510,0.2116036805931553,Contraido
7,0,0,0,0,510,511,0.2982109619201943,Contraido
8,0,0,0,0,511,511,0.2982109619201943,Contraido
9,0,0,0,0,512,511,0.2982109619201943,Contraido
10,0,0,0,0,511,511,0.2982109619201943,Contraido
11,0,0,0,0,510,510,0.2116036805931553,Contraido
12,0,0,0,0,510,510,0.2116036805931553,Contraido
13,0,0,0,0,512,512,0.3848182432472332,Contraido
14,0,0,0,0,514,512,0.3848182432472332,Contraido
15,0,0,0,0,512,514,0.5580328059013112,Contraido
0,0,0,0,0,515,514,0.5580328059013112,Contraido
1,0,0,0,0,514,514,0.5580328059013112,Contraido
2,0,0,0,0,513,513,0.4714255245742722,Contraido
3,0,0,0,0,512,512,0.3848182432472332,Contraido
4,0,0,0,0,512,512,0.3848182432472332,Contraido
5,0,0,0,0,514,514,0.5580328059013112,Contraido
6,0,0,0,0,516,515,0.6446400872283502,Contraido
7,0,0,0,0,515,515,0.6446400872283502,Contraido
8,0,0,0,0,513,513,0.4714255245742722,Contraido
9,0,0,0,0,512,513,0.4714255245742722,Contraido
10,0,0,0,0,514,514,0.5580328059013112,Contraido
11,0,0,0,0,515,514,0.5580328059013112,Contraido
12,0,0,0,0,514,514,0.5580328059013112,Contraido
13,0,0,0,0,513,514,0.5580328059013112,Contraido
14,0,0,0,0,516,513,0.4714255245742722,Contraido
15,0,0,0,0,513,515,0.6446400872283502,Contraido
0,0,0,0,0,515,513,0.4714255245742722,Contraido
1,0,0,0,0,512,512,0.3848182432472332,Contraido
2,0,0,0,0,512,512,0.3848182432472332,Contraido
3,0,0,0,0,513,512,0.3848182432472332,Contraido
4,0,0,0,0,512,512,0.3848182432472332,Contraido
5,0,0,0,0,512,512,0.3848182432472332,Contraido
6,0,0,0,0,511,512,0.3848182432472332,Contraido
7,0,0,0,0,512,512,0.3848182432472332,Contraido
8,0,0,0,0,514,513,0.4714255245742722,Contraido
9,0,0,0,0,513,514,0.5580328059013112,Contraido
10,0,0,0,0,514,514,0.5580328059013112,Contraido
11,0,0,0,0,514,514,0.5580328059013112,Contraido
12,0,0,0,0,513,513,0.4714255245742722,Contraido
13,0,0,0,0,513,513,0.4714255245742722,Contraido
14,0,0,0,0,515,513,0.4714255245742722,Contraido
15,0,0,0,0,512,512,0.3848182432472332,Contraido
0,0,0,0,0,512,512,0.3848182432472332,Contraido
1,0,0,0,0,513,513,0.4714255245742722,Contraido
2,0,0,0,0,513,513,0.4714255245742722,Contraido
3,0,0,0,0,512,512,0.3848182432472332,Contraido
4,0,0,0,0,512,512,0.3848182432472332,Contraido
5,0,0,0,0,509,511,0.2982109619201943,Contraido
6,0,0,0,0,511,511,0.2982109619201943,Contraido
7,0,0,0,0,514,514,0.5580328059013112,Contraido
8,0,0,0,0,514,514,0.5580328059013112,Contraido
9,0,0,0,0,512,512,0.3848182432472332,Contraido
10,0,0,0,0,511,512,0.3848182432472332,Contraido
11,0,0,0,0,512,511,0.2982109619201943,Contraido
12,0,0,0,0,511,511,0.2982109619201943,Contraido
13,0,0,0,0,511,511,0.2982109619201943,Contraido
14,0,0,0,0,511,511,0.2982109619201943,Contraido
15,0,0,0,0,514,512,0.3848182432472332,Contraido
0,0,0,0,0,512,512,0.3848182432472332,Contraido
1,0,0,0,0,511,512,0.3848182432472332,Contraido
2,0,0,0,0,513,513,0.4714255245742722,Contraido
3,0,0,0,0,514,513,0.4714255245742722,Contraido
4,0,0,0,0,512,514,0.5580328059013112,Contraido
5,0,0,0,0,514,513,0.4714255245742722,Contraido
6,0,0,0,0,513,514,0.5580328059013112,Contraido
7,0,0,0,0,515,513,0.4714255245742722,Contraido
8,0,0,0,0,512,513,0.4714255245742722,Contraido
9,0,0,0,0,513,512,0.3848182432472332,Contraido
10,0,0,0,0,511,513,0.4714255245742722,Contraido
11,0,0,0,0,513,511,0.2982109619201943,Contraido
12,0,0,0,0,511,512,0.3848182432472332,Contraido
13,0,0,0,0,512,512,0.3848182432472332,Contraido
14,0,0,0,0,512,512,0.3848182432472332,Contraido
15,0,0,0,0,515,512,0.3848182432472332,Contraido
0,0,0,0,0,512,513,0.4714255245742722,Contraido
1,0,0,0,0,513,512,0.3848182432472332,Contraido
2,0,0,0,0,511,512,0.3848182432472332,Contraido
3,0,0,0,0,512,512,0.3848182432472332,Contraido
4,0,0,0,0,515,513,0.4714255245742722,Contraido
5,0,0,0,0,513,513,0.4714255245742722,Contraido
6,0,0,0,0,513,513,0.4714255245742722,Contraido
7,0,0,0,0,512,512,0.3848182432472332,Contraido
8,0,0,0,0,512,512,0.3848182432472332,Contraido
9,0,0,0,0,513,513,0.4714255245742722,Contraido
10,0,0,0,0,513,513,0.4714255245742722,Contraido
11,0,0,0,0,512,512,0.3848182432472332,Contraido
12,0,0,0,0,511,512,0.3848182432472332,Contraido
13,0,0,0,0,512,511,0.2982109619201943,Contraido
14,0,0,0,0,510,510,0.2116036805931553,Contraido
15,0,0,0,0,508,510,0.2116036805931553,Contraido
0,0,0,0,0,511,511,0.2982109619201943,Contraido
1,0,0,0,0,512,511,0.2982109619201943,Contraido
2,0,0,0,0,509,512,0.3848182432472332,Contraido
3,0,0,0,0,512,512,0.3848182432472332,Contraido
4,0,0,0,0,515,513,0.4714255245742722,Contraido
5,0,0,0,0,513,513,0.4714255245742722,Contraido
6,0,0,0,0,513,513,0.4714255245742722,Contraido
7,0,0,0,0,512,512,0.3848182432472332,Contraido
8,0,0,0,0,511,511,0.2982109619201943,Contraido
9,0,0,0,0,511,511,0.2982109619201943,Contraido
10,0,0,0,0,511,511,0.2982109619201943,Contraido
11,0,0,0,0,512,511,0.2982109619201943,Contraido
12,0,0,0,0,511,512,0.3848182432472332,Contraido
13,0,0,0,0,515,514,0.5580328059013112,Contraido
14,0,0,0,0,514,514,0.5580328059013112,Contraido
15,0,0,0,0,512,512,0.3848182432472332,Contraido
0,0,0,0,0,510,510,0.2116036805931553,Contraido
1,0,0,0,0,510,510,0.2116036805931553,Contraido
2,0,0,0,0,513,511,0.2982109619201943,Contraido
3,0,0,0,0,511,511,0.2982109619201943,Contraido
4,0,0,0,0,511,511,0.2982109619201943,Contraido
5,0,0,0,0,512,512,0.3848182432472332,Contraido
6,0,0,0,0,512,512,0.3848182432472332,Contraido
7,0,0,0,0,515,512,0.3848182432472332,Contraido
8,0,0,0,0,511,512,0.3848182432472332,Contraido
9,0,0,0,0,512,512,0.3848182432472332,Contraido
10,0,0,0,0,513,512,0.3848182432472332,Contraido
11,0,0,0,0,512,513,0.4714255245742722,Contraido
12,0,0,0,0,513,513,0.4714255245742722,Contraido
13,0,0,0,0,513,513,0.4714255245742722,Contraido
14,0,0,0,0,512,513,0.4714255245742722,Contraido
15,0,0,0,0,513,513,0.4714255245742722,Contraido
0,0,0,0,0,513,513,0.4714255245742722,Contraido
1,0,0,0,0,512,512,0.3848182432472332,Contraido
2,0,0,0,0,511,511,0.2982109619201943,Contraido
3,0,0,0,0,510,511,0.2982109619201943,Contraido
4,0,0,0,0,513,511,0.2982109619201943,Contraido
5,0,0,0,0,511,511,0.2982109619201943,Contraido
6,0,0,0,0,510,511,0.2982109619201943,Contraido
7,0,0,0,0,512,512,0.3848182432472332,Contraido
8,0,0,0,0,513,512,0.3848182432472332,Contraido
9,0,0,0,0,512,513,0.4714255245742722,Contraido
10,0,0,0,0,513,512,0.3848182432472332,Contraido
11,0,0,0,0,512,512,0.3848182432472332,Contraido
12,0,0,0,0,510,510,0.2116036805931553,Contraido
13,0,0,0,0,509,510,0.2116036805931553,Contraido
14,0,0,0,0,512,509,0.1249963992661163,Contraido
15,0,0,0,0,509,512,0.3848182432472332,Contraido
0,0,0,0,0,512,512,0.3848182432472332,Contraido
1,0,0,0,0,513,512,0.3848182432472332,Contraido
2,0,0,0,0,510,510,0.2116036805931553,Contraido
3,0,0,0,0,510,510,0.2116036805931553,Contraido
4,0,0,0,0,509,510,0.2116036805931553,Contraido
5,0,0,0,0,511,509,0.1249963992661163,Contraido
6,0,0,0,0,509,509,0.1249963992661163,Contraido
7,0,0,0,0,509,509,0.1249963992661163,Contraido
8,0,0,0,0,509,509,0.1249963992661163,Contraido
9,0,0,0,0,509,509,0.1249963992661163,Contraido
10,0,0,0,0,511,509,0.1249963992661163,Contraido
11,0,0,0,0,509,510,0.2116036805931553,Contraido
12,0,0,0,0,510,510,0.2116036805931553,Contraido
13,0,0,0,0,511,511,0.2982109619201943,Contraido
14,0,0,0,0,513,513,0.4714255245742722,Contraido
15,0,0,0,0,513,513,0.4714255245742722,Contraido
0,0,0,0,0,513,513,0.4714255245742722,Contraido
1,0,0,0,0,515,513,0.4714255245742722,Contraido
2,0,0,0,0,513,513,0.4714255245742722,Contraido
3,0,0,0,0,513,513,0.4714255245742722,Contraido
4,0,0,0,0,513,513,0.4714255245742722,Contraido
5,0,0,0,0,513,513,0.4714255245742722,Contraido
6,0,0,0,0,515,513,0.4714255245742722,Contraido
7,0,0,0,0,512,512,0.3848182432472332,Contraido
8,0,0,0,0,511,512,0.3848182432472332,Contraido
9,0,0,0,0,512,511,0.2982109619201943,Contraido
10,0,0,0,0,511,511,0.2982109619201943,Contraido
11,0,0,0,0,510,511,0.2982109619201943,Contraido
12,0,0,0,0,511,511,0.2982109619201943,Contraido
13,0,0,0,0,513,513,0.4714255245742722,Contraido
14,0,0,0,0,514,513,0.4714255245742722,Contraido
15,0,0,0,0,513,513,0.4714255245742722,Contraido
0,0,0,0,0,511,512,0.3848182432472332,Contraido
1,0,0,0,0,512,512,0.3848182432472332,Contraido
2,0,0,0,0,513,513,0.4714255245742722,Contraido
3,0,0,0,0,513,513,0.4714255245742722,Contraido
4,0,0,0,0,513,513,0.4714255245742722,Contraido
5,0,0,0,0,510,510,0.2116036805931553,Contraido
6,0,0,0,0,510,510,0.2116036805931553,Contraido
7,0,0,0,0,512,512,0.3848182432472332,Contraido
8,0,0,0,0,512,512,0.3848182432472332,Contraido
9,0,0,0,0,512,512,0.3848182432472332,Contraido
10,0,0,0,0,513,512,0.3848182432472332,Contraido
11,0,0,0,0,511,512,0.3848182432472332,Contraido
12,0,0,0,0,512,512,0.3848182432472332,Contraido
13,0,0,0,0,514,514,0.5580328059013112,Contraido
14,0,0,0,0,515,515,0.6446400872283502,Contraido
15,0,0,0,0,515,515,0.6446400872283502,Contraido
0,0,0,0,0,515,515,0.6446400872283502,Contraido
1,0,0,0,0,512,512,0.3848182432472332,Contraido
2,0,0,0,0,512,512,0.3848182432472332,Contraido
3,0,0,0,0,512,512,0.3848182432472332,Contraido
4,0,0,0,0,513,512,0.3848182432472332,Contraido
5,0,0,0,0,512,512,0.3848182432472332,Contraido
6,0,0,0,0,511,511,0.2982109619201943,Contraido
7,0,0,0,0,511,511,0.2982109619201943,Contraido
8,0,0,0,0,513,513,0.4714255245742722,Contraido
9,0,0,0,0,513,513,0.4714255245742722,Contraido
10,0,0,0,0,511,511,0.2982109619201943,Contraido
11,0,0,0,0,511,511,0.2982109619201943,Contraido
12,0,0,0,0,511,511,0.2982109619201943,Contraido
13,0,0,0,0,511,511,0.2982109619201943,Contraido
14,0,0,0,0,510,511,0.2982109619201943,Contraido
15,0,0,0,0,513,511,0.2982109619201943,Contraido
0,0,0,0,0,511,512,0.3848182432472332,Contraido
1,0,0,0,0,512,512,0.3848182432472332,Contraido
2,0,0,0,0,513,512,0.3848182432472332,Contraido
3,0,0,0,0,511,513,0.4714255245742722,Contraido
4,0,0,0,0,513,511,0.2982109619201943,Contraido
5,0,0,0,0,510,513,0.4714255245742722,Contraido
6,0,0,0,0,513,513,0.4714255245742722,Contraido
7,0,0,0,0,515,513,0.4714255245742722,Contraido
8,0,0,0,0,512,515,0.6446400872283502,Contraido
9,0,0,0,0,515,515,0.6446400872283502,Contraido
10,0,0,0,0,515,515,0.6446400872283502,Contraido
11,0,0,0,0,516,515,0.6446400872283502,Contraido
12,0,0,0,0,514,514,0.5580328059013112,Contraido
13,0,0,0,0,512,514,0.5580328059013112,Contraido
14,0,0,0,0,514,514,0.5580328059013112,Contraido
15,0,0,0,0,514,514,0.5580328059013112,Contraido
0,0,0,0,0,514,514,0.5580328059013112,Contraido
1,0,0,0,0,512,512,0.3848182432472332,Contraido
2,0,0,0,0,512,512,0.3848182432472332,Contraido
3,0,0,0,0,513,512,0.3848182432472332,Contraido
4,0,0,0,0,511,512,0.3848182432472332,Contraido
5,0,0,0,0,512,511,0.2982109619201943,Contraido
6,0,0,0,0,511,512,0.3848182432472332,Contraido
7,0,0,0,0,512,512,0.3848182432472332,Contraido
8,0,0,0,0,512,512,0.3848182432472332,Contraido
9,0,0,0,0,511,512,0.3848182432472332,Contraido
10,0,0,0,0,512,511,0.2982109619201943,Contraido
11,0,0,0,0,508,509,0.1249963992661163,Contraido
12,0,0,0,0,509,509,0.1249963992661163,Contraido
13,0,0,0,0,509,509,0.1249963992661163,Contraido
14,0,0,0,0,508,508,0.0383891179390773,Contraido
15,0,0,0,0,507,508,0.0383891179390773,Contraido
0,0,0,0,0,508,508,0.0383891179390773,Contraido
1,0,0,0,0,511,511,0.2982109619201943,Contraido
2,0,0,0,0,515,511,0.2982109619201943,Contraido
3,0,0,0,0,511,514,0.5580328059013112,Contraido
4,0,0,0,0,514,512,0.3848182432472332,Contraido
5,0,0,0,0,512,514,0.5580328059013112,Contraido
6,0,0,0,0,516,514,0.5580328059013112,Contraido
7,0,0,0,0,514,514,0.5580328059013112,Contraido
8,0,0,0,0,513,513,0.4714255245742722,Contraido
9,0,0,0,0,513,513,0.4714255245742722,Contraido
10,0,0,0,0,513,513,0.4714255245742722,Contraido
11,0,0,0,0,511,511,0.2982109619201943,Contraido
12,0,0,0,0,510,511,0.2982109619201943,Contraido
13,0,0,0,0,511,511,0.2982109619201943,Contraido
14,0,0,0,0,514,511,0.2982109619201943,Contraido
15,0,0,0,0,511,511,0.2982109619201943,Contraido
0,0,0,0,0,511,511,0.2982109619201943,Contraido
1,0,0,0,0,511,511,0.2982109619201943,Contraido
2,0,0,0,0,513,512,0.3848182432472332,Contraido
3,0,0,0,0,512,512,0.3848182432472332,Contraido
4,0,0,0,0,510,512,0.3848182432472332,Contraido
5,0,0,0,0,512,512,0.3848182432472332,Contraido
6,0,0,0,0,515,512,0.3848182432472332,Contraido
7,0,0,0,0,512,514,0.5580328059013112,Contraido
8,0,0,0,0,514,514,0.5580328059013112,Contraido
9,0,0,0,0,516,516,0.7312473685553892,Contraido
10,0,0,0,0,516,516,0.7312473685553892,Contraido
11,0,0,0,0,515,516,0.7312473685553892,Contraido
12,0,0,0,0,516,515,0.6446400872283502,Contraido
13,0,0,0,0,514,514,0.5580328059013112,Contraido
14,0,0,0,0,514,514,0.5580328059013112,Contraido
15,0,0,0,0,512,512,0.3848182432472332,Contraido
0,0,0,0,0,512,512,0.3848182432472332,Contraido
1,0,0,0,0,513,513,0.4714255245742722,Contraido
2,0,0,0,0,513,513,0.4714255245742722,Contraido
3,0,0,0,0,513,513,0.4714255245742722,Contraido
4,0,0,0,0,512,513,0.4714255245742722,Contraido
5,0,0,0,0,513,513,0.4714255245742722,Contraido
6,0,0,0,0,513,513,0.4714255245742722,Contraido
7,0,0,0,0,514,514,0.5580328059013112,Contraido
8,0,0,0,0,514,514,0.5580328059013112,Contraido
9,0,0,0,0,511,513,0.4714255245742722,Contraido
10,0,0,0,0,513,513,0.4714255245742722,Contraido
11,0,0,0,0,516,513,0.4714255245742722,Contraido
12,0,0,0,0,511,513,0.4714255245742722,Contraido
13,0,0,0,0,513,513,0.4714255245742722,Contraido
14,0,0,0,0,513,513,0.4714255245742722,Contraido
15,0,0,0,0,514,514,0.5580328059013112,Contraido
0,0,0,0,0,517,514,0.5580328059013112,Contraido
1,0,0,0,0,513,514,0.5580328059013112,Contraido
2,0,0,0,0,514,513,0.4714255245742722,Contraido
3,0,0,0,0,513,514,0.5580328059013112,Contraido
4,0,0,0,0,514,513,0.4714255245742722,Contraido
5,0,0,0,0,512,512,0.3848182432472332,Contraido
6,0,0,0,0,512,512,0.3848182432472332,Contraido
7,0,0,0,0,511,511,0.2982109619201943,Contraido
8,0,0,0,0,508,511,0.2982109619201943,Contraido
9,0,0,0,0,511,511,0.2982109619201943,Contraido
10,0,0,0,0,511,511,0.2982109619201943,Contraido
11,0,0,0,0,510,510,0.2116036805931553,Contraido
12,0,0,0,0,508,509,0.1249963992661163,Contraido
13,0,0,0,0,509,509,0.1249963992661163,Contraido
14,0,0,0,0,513,510,0.2116036805931553,Contraido
15,0,0,0,0,510,510,0.2116036805931553,Contraido
0,0,0,0,0,510,510,0.2116036805931553,Contraido
1,0,0,0,0,511,510,0.2116036805931553,Contraido
2,0,0,0,0,508,511,0.2982109619201943,Contraido
3,0,0,0,0,513,511,0.2982109619201943,Contraido
4,0,0,0,0,511,513,0.4714255245742722,Contraido
5,0,0,0,0,513,512,0.3848182432472332,Contraido
6,0,0,0,0,512,512,0.3848182432472332,Contraido
7,0,0,0,0,512,512,0.3848182432472332,Contraido
8,0,0,0,0,512,512,0.3848182432472332,Contraido
9,0,0,0,0,513,512,0.3848182432472332,Contraido
10,0,0,0,0,511,511,0.2982109619201943,Contraido
11,0,0,0,0,511,511,0.2982109619201943,Contraido
12,0,0,0,0,511,511,0.2982109619201943,Contraido
13,0,0,0,0,515,512,0.3848182432472332,Contraido
14,0,0,0,0,512,513,0.4714255245742722,Contraido
15,0,0,0,0,513,513,0.4714255245742722,Contraido
0,0,0,0,0,513,513,0.4714255245742722,Contraido
1,0,0,0,0,512,513,0.4714255245742722,Contraido
2,0,0,0,0,513,513,0.4714255245742722,Contraido
3,0,0,0,0,514,514,0.5580328059013112,Contraido
4,0,0,0,0,516,515,0.6446400872283502,Contraido
5,0,0,0,0,515,515,0.6446400872283502,Contraido
6,0,0,0,0,514,515,0.6446400872283502,Contraido
7,0,0,0,0,515,514,0.5580328059013112,Contraido
8,0,0,0,0,514,515,0.6446400872283502,Contraido
9,0,0,0,0,518,514,0.5580328059013112,Contraido
10,0,0,0,0,513,516,0.7312473685553892,Contraido
11,0,0,0,0,516,514,0.5580328059013112,Contraido
12,0,0,0,0,514,514,0.5580328059013112,Contraido
13,0,0,0,0,510,514,0.5580328059013112,Contraido
14,0,0,0,0,514,514,0.5580328059013112,Contraido
15,0,0,0,0,514,514,0.5580328059013112,Contraido
0,0,0,0,0,517,515,0.6446400872283502,Contraido
1,0,0,0,0,515,515,0.6446400872283502,Contraido
2,0,0,0,0,515,515,0.6446400872283502,Contraido
3,0,0,0,0,514,514,0.5580328059013112,Contraido
4,0,0,0,0,513,514,0.5580328059013112,Contraido
5,0,0,0,0,514,514,0.5580328059013112,Contraido
6,0,0,0,0,518,514,0.5580328059013112,Contraido
7,0,0,0,0,512,514,0.5580328059013112,Contraido
8,0,0,0,0,514,514,0.5580328059013112,Contraido
9,0,0,0,0,514,514,0.5580328059013112,Contraido
10,0,0,0,0,514,514,0.5580328059013112,Contraido
11,0,0,0,0,515,514,0.5580328059013112,Contraido
12,0,0,0,0,514,515,0.6446400872283502,Contraido
13,0,0,0,0,515,515,0.6446400872283502,Contraido
14,0,0,0,0,517,515,0.6446400872283502,Contraido
15,0,0,0,0,514,515,0.6446400872283502,Contraido
0,0,0,0,0,515,515,0.6446400872283502,Contraido
1,0,0,0,0,516,516,0.7312473685553892,Contraido
2,0,0,0,0,517,516,0.7312473685553892,Contraido
3,0,0,0,0,515,515,0.6446400872283502,Contraido
4,0,0,0,0,514,514,0.5580328059013112,Contraido
5,0,0,0,0,514,514,0.5580328059013112,Contraido
6,0,0,0,0,509,512,0.3848182432472332,Contraido
7,0,0,0,0,512,512,0.3848182432472332,Contraido
8,0,0,0,0,517,515,0.6446400872283502,Contraido
9,0,0,0,0,515,515,0.6446400872283502,Contraido
10,0,0,0,0,515,515,0.6446400872283502,Contraido
11,0,0,0,0,516,515,0.6446400872283502,Contraido
12,0,0,0,0,515,515,0.6446400872283502,Contraido
13,0,0,0,0,514,515,0.6446400872283502,Contraido
14,0,0,0,0,516,514,0.5580328059013112,Contraido
15,0,0,0,0,514,515,0.6446400872283502,Contraido
0,0,0,0,0,515,515,0.6446400872283502,Contraido
1,0,0,0,0,517,517,0.8178546498824282,Contraido
2,0,0,0,0,517,517,0.8178546498824282,Contraido
3,0,0,0,0,518,517,0.8178546498824282,Contraido
4,0,0,0,0,514,516,0.7312473685553892,Contraido
5,0,0,0,0,516,515,0.6446400872283502,Contraido
6,0,0,0,0,515,516,0.7312473685553892,Contraido
7,0,0,0,0,516,515,0.6446400872283502,Contraido
8,0,0,0,0,515,515,0.6446400872283502,Contraido
9,0,0,0,0,513,515,0.6446400872283502,Contraido
10,0,0,0,0,517,517,0.8178546498824282,Contraido
11,0,0,0,0,518,517,0.8178546498824282,Contraido
12,0,0,0,0,515,515,0.6446400872283502,Contraido
13,0,0,0,0,514,514,0.5580328059013112,Contraido
14,0,0,0,0,514,514,0.5580328059013112,Contraido
15,0,0,0,0,516,516,0.7312473685553892,Contraido
0,0,0,0,0,517,517,0.8178546498824282,Contraido
1,0,0,0,0,519,519,0.9910692125365062,Contraido
2,0,0,0,0,519,519,0.9910692125365062,Contraido
3,0,0,0,0,518,518,0.9044619312094672,Contraido
4,0,0,0,0,518,518,0.9044619312094672,Contraido
5,0,0,0,0,518,518,0.9044619312094672,Contraido
6,0,0,0,0,517,517,0.8178546498824282,Contraido
7,0,0,0,0,514,514,0.5580328059013112,Contraido
8,0,0,0,0,513,514,0.5580328059013112,Contraido
9,0,0,0,0,515,515,0.6446400872283502,Contraido
10,0,0,0,0,515,515,0.6446400872283502,Contraido
11,0,0,0,0,515,515,0.6446400872283502,Contraido
12,0,0,0,0,515,515,0.6446400872283502,Contraido
13,0,0,0,0,515,515,0.6446400872283502,Contraido
14,0,0,0,0,515,515,0.6446400872283502,Contraido
15,0,0,0,0,515,515,0.6446400872283502,Contraido
0,0,0,0,0,515,515,0.6446400872283502,Contraido
1,0,0,0,0,517,515,0.6446400872283502,Contraido
2,0,0,0,0,515,515,0.6446400872283502,Contraido
3,0,0,0,0,514,515,0.6446400872283502,Contraido
4,0,0,0,0,515,515,0.6446400872283502,Contraido
5,0,0,0,0,515,515,0.6446400872283502,Contraido
6,0,0,0,0,514,514,0.5580328059013112,Contraido
7,0,0,0,0,514,514,0.5580328059013112,Contraido
8,0,0,0,0,518,516,0.7312473685553892,Contraido
9,0,0,0,0,516,516,0.7312473685553892,Contraido
10,0,0,0,0,514,515,0.6446400872283502,Contraido
11,0,0,0,0,515,515,0.6446400872283502,Contraido
12,0,0,0,0,516,515,0.6446400872283502,Contraido
13,0,0,0,0,514,515,0.6446400872283502,Contraido
14,0,0,0,0,515,515,0.6446400872283502,Contraido
15,0,0,0,0,515,515,0.6446400872283502,Contraido
0,0,0,0,0,518,515,0.6446400872283502,Contraido
1,0,0,0,0,514,514,0.5580328059013112,Contraido
2,0,0,0,0,514,514,0.5580328059013112,Contraido
3,0,0,0,0,516,516,0.7312473685553892,Contraido
4,0,0,0,0,516,516,0.7312473685553892,Contraido
